country_code,year,remittances_received_usd,remittances_paid_usd,remittances_pct_gdp,gdp_usd,gdp_per_capita_usd,gdp_growth_pct,gni_per_capita_usd,inflation_cpi_pct,unemployment_pct,current_account_pct_gdp,population_total,population_growth_pct,urban_population_pct,personal_remittances_recv,personal_remittances_paid,net_migration,migrant_stock_total,poverty_headcount_pct,life_expectancy_years,remittance_cost_inward_pct,remittance_cost_outward_pct,forex_reserves_usd,fdi_inflows_usd,bank_branches_per_100k,atms_per_100k,mobile_money_accounts_pct,country_name,region,income_group,capital_city,latitude,longitude,source_engine,remittances_per_capita_usd,remittances_growth_yoy
GQ,2013,,0.0,,21948834283.7856,16304.0713196418,-4.13319850131583,11220.0,2.94887694639662,7.675,,1346218.0,3.99605995538999,62.2120073583984,,0.0,18106.0,,,59.784,,,4566537481.10375,582948700.0,3.40641401555945,4.58555732863772,1.10479877701828,GQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GQ,2014,,0.0,,21765453081.9826,15548.6624656619,0.415066301596866,10610.0,4.30999866149107,7.669,,1399828.0,3.90501924555756,65.5593240167184,,0.0,18058.0,,,60.228,,,2906843390.77255,167875180.0,3.90060748815977,4.78138982419585,1.07941832853751,GQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GQ,2015,,0.0,,13185496881.0174,9068.91003238645,-9.11004114881537,8720.0,1.67663085315988,7.778,,1453923.0,3.79160484192286,68.951270615355,,0.0,17697.0,209611.0,,60.635,,,1205154515.65311,1187699010.0,4.35856985637302,6.53785478455952,0.779546097007888,GQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GQ,2016,,0.0,,11240808847.8878,7453.19797948517,-8.81641723219757,6660.0,1.41193915479015,7.798,,1508186.0,3.66421838047825,69.253269853051,,0.0,17107.0,,,61.081,,,62307444.1358488,1755302290.0,,8.17194710648864,0.728623657824698,GQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GQ,2017,,0.0,,12200913878.9827,7809.10465655488,-5.66750850486686,5260.0,0.74435474661241,7.843,,1562396.0,3.53129362583944,69.5516019132985,,0.0,16399.0,,,61.481,,,45502925.1067976,384833210.0,4.9612011519007,9.35862944563087,0.715503623921208,GQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GQ,2018,,0.0,,13097012133.6159,8102.47084834031,-6.23654406734575,5450.0,1.06007410662171,7.818,,1616422.0,3.39945242088076,69.8396623666175,,0.0,15581.0,,,61.915,,,48929813.6121629,-144465770.0,5.88514806596597,9.59061166305565,0.67111187548796,GQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GQ,2019,,0.0,,11364133549.7478,6804.14923073888,-5.48182537893445,5130.0,1.53027528964189,7.917,,1670177.0,3.271454421427,70.1175419547293,,0.0,14695.0,,,62.297,,,40816834.5967152,821413130.0,5.79368172672783,9.79658910155797,0.658612829658174,GQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GQ,2020,,0.0,,9893816007.7398,5764.05502912947,-4.79108083383294,4790.0,4.76669523944228,8.625,,1716468.0,2.73390823188935,70.3853314193247,,0.0,0.0,230618.0,,62.141,,,60833004.0225613,-9072490.0,5.94328669902684,11.4766915567414,0.655415655870077,GQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GQ,2021,,0.0,,12215878032.7166,6945.63069794539,0.860269956382069,4820.0,-0.0971007664640198,8.821,,1758786.0,2.43551071649529,70.6431215020592,,0.0,6493.0,,,62.447,,,44271185.5880532,561595620.0,5.89503637936857,12.6893155962679,0.643625773687077,GQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GQ,2022,,0.0,,13687643435.6249,7589.29964909381,3.22350831658598,4570.0,4.78671704710803,8.334,,1803545.0,2.5130374213272,70.8910029445467,,0.0,3997.0,,8.8,63.355,,,1457611930.34543,1388191640.0,5.7269599064273,12.7157923346097,0.631478560279893,GQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GQ,2023,,0.0,,12337550583.754,6677.793435386,-5.08930872071532,4840.0,2.85949506037322,8.218,,1847549.0,2.41057232825781,71.1290664883517,,0.0,3997.0,,,63.707,,,1538461553.77119,141780890.0,,,,GQ,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GR,2010,1498782297.44563,1931819013.07154,0.505631943894239,296417644404.034,26653.0488008626,-5.6937412158003,27320.0,4.71298907760395,12.719,-10.2094499511211,11121341.0,0.128880432668041,76.3631476983077,1498782297.44563,1931819013.07154,2001.0,1321149.0,1.1,80.3878048780488,,,6352405963.38906,532926980.500431,41.0887854559171,78.1571006136374,53.0181749211437,GR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,134.7663,
GR,2011,1186959012.16992,1941807064.30084,0.419082392222018,283228079776.041,25504.7866510124,-9.87677875300243,24470.0,3.3298532335065,17.973,-10.0976272377955,11104899.0,-0.147951277402184,76.6352609929407,1186959012.16992,1941807064.30084,-31786.0,,1.5,80.7317073170732,,,6743416891.38217,1092191387.83038,39.4645685268695,74.4047383637264,51.7151469585854,GR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,106.8861,-20.81
GR,2012,680981913.335439,1437386208.76627,0.285119185615784,238841140018.233,21624.346052551,-8.33113421099992,22750.0,1.50152696177758,24.731,-2.58418506053025,11045011.0,-0.540752950543684,76.8679797449322,680981913.335439,1437386208.76627,-65364.0,,2.1,80.6341463414634,,,7255024354.91007,1662090329.838,37.6012941209289,72.7417983304177,49.4301746748685,GR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,61.6552,-42.63
GR,2013,804714812.674238,1291061264.93958,0.340179011056685,236556279640.705,21573.3449762805,-2.27211699888024,22030.0,-0.921269454256899,27.686,-2.13029886404193,10965211.0,-0.725120806658085,77.0951999650171,804714812.674238,1291061264.93958,-59323.0,,1.5,81.2853658536585,,,5763071364.05671,2945271844.68568,32.4808221579895,77.3770112066316,49.1688199906269,GR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,73.388,18.17
GR,2014,734925603.08843,1424499197.40174,0.314189489169118,233911581521.062,21474.7257123892,0.792225060962835,21670.0,-1.31226096405525,26.708,-1.43786972023484,10892413.0,-0.666113290031891,77.3130486275866,734925603.08843,1424499197.40174,-46678.0,,2.0,81.3853658536585,,,6236284818.73247,2697339246.05447,28.1597824116515,74.5443953646353,48.8302390691558,GR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,67.4713,-8.67
GR,2015,509336316.242093,1870201142.471,0.261778892634261,194567373678.099,17980.7298238137,-0.228301892172851,19920.0,-1.73588804765275,24.981,-1.5031156236834,10820883.0,-0.658861360878339,77.5194426317545,509336316.242093,1870201142.471,-43462.0,1242924.0,2.0,81.0365853658537,,,6027606781.10376,1268938505.86333,26.8320933899608,57.2439622382357,48.6147967503267,GR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,47.0698,-30.7
GR,2016,417164366.412999,1800318875.52917,0.21603849364222,193097239005.87,17919.2426377048,-0.0317947678412054,18500.0,-0.825653978391033,23.514,-2.30350655253683,10775971.0,-0.415913028277122,77.7122988766348,417164366.412999,1800318875.52917,10484.0,,1.4,81.3878048780488,,,6851247713.21209,2698544612.16074,24.6534946979795,57.6188630485348,48.2664198352114,GR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,38.7125,-18.1
GR,2017,400870186.190081,2083354726.70232,0.200053886429078,200381103984.298,18631.9930129293,1.47312472702352,17890.0,1.12125452031425,21.413,-2.38344142611836,10754679.0,-0.197783224759792,77.8895342613411,400870186.190081,2083354726.70232,10483.0,,1.1,81.2878048780488,,,7803722132.38225,3439131879.75516,22.9138010834349,60.1147754360575,48.1374353898389,GR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,37.274,-3.91
GR,2018,489699591.408582,2287128999.21001,0.229583768252509,213298873494.394,19873.4015238771,2.06467207892409,19060.0,0.62562141345364,19.179,-3.55679128954824,10732882.0,-0.202880238259165,78.0490656849874,489699591.408582,2287128999.21001,17938.0,,0.2,81.7878048780488,,,7578500698.89502,4025447788.57702,20.9407521396009,60.9294299916389,47.6638650231054,GR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,45.6261,22.16
GR,2019,676327504.794211,2666198439.31109,0.326246537498041,207305649887.019,19335.3602002969,2.27718065334808,19770.0,0.253007522038059,17.045,-2.11808020939794,10721582.0,-0.105339392724138,78.1888100466875,676327504.794211,2666198439.31109,36762.0,,1.0,81.6390243902439,,,8507452886.82209,4999635989.53693,19.3222145738456,62.1009013443191,44.8439512860664,GR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,63.0809,38.11
GR,2020,611381979.592982,2725263243.97497,0.31948810676227,191362985554.861,17886.733165236,-9.19623149726978,18030.0,-1.24798355581405,15.899,-7.12181074881181,10698599.0,-0.214592106571664,78.3066842455552,611381979.592982,2725263243.97497,6353.0,1340456.0,1.1,81.2878048780488,,,11931180004.6485,3303648833.22836,18.3623766012352,62.5148527230663,45.41559413457,GR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,57.146,-9.6
GR,2021,688866261.623507,2937563888.47746,0.315553946217487,218303801895.326,20654.7001960815,8.65449786002131,20350.0,1.22382501019854,14.656,-7.1523233874729,10569207.0,-1.21680248998544,78.3884898647442,688866261.623507,2937563888.47746,-160277.0,,0.7,80.0829268292683,,,14447242598.1807,6585182436.31199,17.0535495768925,63.1168494024046,46.4298471363793,GR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,65.1767,12.67
GR,2022,600581231.936084,2937323542.57293,0.275508376333916,217990189600.69,20886.5243087629,5.52198580589408,21980.0,9.64525981280642,12.426,-10.8779875356728,10436882.0,-1.25988945727074,78.5502190980809,600581231.936084,2937323542.57293,-53997.0,,0.6,80.7878048780488,,,12061425398.4158,8057970156.10279,16.3571720464949,66.5533133573179,46.8401475921202,GR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,57.5441,-12.82
GR,2023,541941123.994663,2983148776.75965,0.223070437548297,242946187738.269,23343.7103964562,2.13591131996631,22300.0,3.46480128513405,11.023,-6.77841375377555,10407351.0,-0.283349545727581,78.7746303842088,541941123.994663,2983148776.75965,-159430.0,,0.6,81.7365853658537,,,13608620628.7708,4722066764.49033,15.7165946127267,67.5690695183964,47.6084330738888,GR,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,52.0729,-9.76
GT,2010,4224679960.0,20762470.0,10.3860258746852,40676578423.4871,2805.25960237322,2.88417542800377,2690.0,3.8595090983316,3.497,-1.88548550474234,14500112.0,1.9815646590713,51.3270380592706,4224679960.0,20762470.0,-36076.0,66386.0,,69.885,,,5948553459.3899,1102460180.0,34.0762398612829,,10.3351201701063,GT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,291.355,
GT,2011,4533048950.0,26790600.0,9.67029683304015,46876006272.2387,3168.98370607705,4.16390688293349,2850.0,6.214123930671,3.169,-3.37024214653633,14792126.0,1.99386386318175,51.8657469899423,4533048950.0,26790600.0,-33238.0,,,70.321,,,6174185213.17611,876760590.0,34.9704854697913,26.9244761729017,10.9946399861656,GT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,306.4501,7.3
GT,2012,4965274170.0,27905200.0,10.0118587523679,49593929487.1263,3286.61959336267,2.97470856847661,3090.0,3.78180754679678,2.765,-3.7248017027558,15089647.0,1.99138673642109,52.3523385176,4965274170.0,27905200.0,-32624.0,,,70.722,,,6693770270.58643,1399819890.0,35.6163977851849,30.7274455976129,11.5565460212555,GT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,329.0517,9.53
GT,2013,5303727620.0,27745530.0,10.0077092042108,52996420177.4409,3444.15802275864,3.69481894978053,3300.0,4.34337131279521,3.017,-4.22440069065832,15387337.0,1.95360189099984,52.7809822766245,5303727620.0,27745530.0,-35698.0,,,70.878,,,7269204343.62925,1522143500.0,35.990768304342,33.0657235304909,12.1076960880235,GT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,344.6813,6.82
GT,2014,5751442990.0,26125590.0,9.94162203910492,57852159007.6243,3689.14510410202,4.44397783368888,3460.0,3.4183616966296,2.717,-3.30031992366676,15681725.0,1.89511231857489,53.1458479013964,5751442990.0,26125590.0,-40409.0,,8.0,70.942,,,7330866098.16639,1407555280.0,35.8583946421737,35.166825142742,10.9573277174546,GT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,366.7609,8.44
GT,2015,6481896460.0,22906100.0,10.4233903506866,62186066547.6566,3893.50533299068,4.09217081621244,3610.0,2.3887203283955,2.506,-1.24431005683082,15971743.0,1.83250767864618,53.4411050262961,6481896460.0,22906100.0,-48179.0,74852.0,,70.915,,,7745916506.07283,1203355080.0,35.8619892999657,36.0330481714863,10.7618248052201,GT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,405.8353,12.7
GT,2016,7362674020.0,18786480.0,11.1465467414657,66053408205.8838,4060.13784737643,2.67780277623314,3760.0,4.44844199942827,2.583,0.964776364019979,16268760.0,1.84256060230578,53.6609232857043,7362674020.0,18786480.0,-30980.0,,,71.215,5.34123,,9152627961.3824,845786560.0,34.9155843620575,37.5259119169499,15.0889065915288,GT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,452.5652,13.59
GT,2017,8393882100.0,18333870.0,11.7144999374258,71653780740.4226,4324.99768915601,3.07985126948702,3980.0,4.42453655182546,2.462,1.19614067972898,16567357.0,1.81876091504989,53.7994723140017,8393882100.0,18333870.0,-42779.0,,,71.583,5.52631,,11765104230.8297,998344470.0,34.2001684540212,37.9246548842043,14.8551697171734,GT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,506.6519,14.01
GT,2018,9437674500.0,18910290.0,12.8704296861911,73328356007.6152,4352.94593289707,3.40687348346576,4270.0,3.75186186704508,2.283,0.885829296285522,16845685.0,1.66602273310221,53.845962303542,9437674500.0,18910290.0,-56487.0,,,71.496,3.54462,,12583121641.7733,922397870.0,27.7430366660497,36.9034733010661,14.461228498574,GT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,560.2428,12.44
GT,2019,10655601360.0,18007690.0,13.8075410269222,77172331693.4093,4511.99839552697,4.01789785040324,4490.0,3.69998398008605,2.193,2.36029015844232,17103803.0,1.52062955252943,54.1882267267974,10655601360.0,18007690.0,-57746.0,,,71.639,3.14997,,14784046764.6684,1170758860.0,25.6267109390085,37.0295474059916,11.5413279724983,GT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,622.996,12.9
GT,2020,11405439200.0,18664570.0,14.6751379764358,77719468248.3666,4477.61785000665,-1.78555175063326,4360.0,3.21444062197345,2.965,5.04131108756311,17357325.0,1.47137710546514,54.5483167911628,11405439200.0,18664570.0,-23927.0,84311.0,,69.971,3.21713,,18463562201.5352,1004371660.0,24.3525963470214,36.1588349275619,13.0922650811689,GT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,657.0966,7.04
GT,2021,15407572610.0,19967930.0,17.8213863093606,86455522272.7383,4912.62240414681,8.04170378184928,4800.0,4.26105127422813,2.174,2.16690668305723,17598650.0,1.3807587059317,54.9047071553758,15407572610.0,19967930.0,-29908.0,,,67.858,3.41,,20934881434.6135,3626364530.0,24.042405959031,36.9306692476888,13.1808008000614,GT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,875.4974,35.09
GT,2022,18204553280.0,23852430.0,19.0341676606447,95641446500.6523,5358.70156997677,4.18451817243695,5220.0,6.88512823344287,3.051,1.16694204326195,17847877.0,1.40623710213146,55.2581228215265,18204553280.0,23852430.0,-8463.0,,,71.206,2.786667,,20414938168.4224,1450072830.0,23.2898195196639,36.4984621305233,10.744527206233,GT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1019.9842,18.15
GT,2023,19980963760.0,28297060.0,19.1445837880762,104368755054.601,5758.32760847852,3.5331575177533,5470.0,6.20657592272126,2.344,3.07761123366817,18124838.0,1.53986971917384,55.6082319565539,19980963760.0,28297060.0,-8940.0,,9.7,72.602,2.556667,,21311089849.3863,1650310370.0,22.8347047495186,36.2987603064635,10.7057398250953,GT,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,1102.4079,9.76
GU,2010,,,,4949000000.0,29719.7967836082,2.26325193567601,,,8.2,,166522.0,0.209801847347007,94.0765173267308,,,-2450.0,75416.0,,76.095,,,,,,,39.3341420352866,GU,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GU,2011,,,,4984000000.0,29926.2052442913,0.0776548243059523,,,13.3,,166543.0,0.0126101511883972,94.0771054436498,,,-2604.0,,,76.153,,,,,,,,GU,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GU,2012,,,,5265000000.0,31653.7506538168,2.13385063045585,,,12.2,,166331.0,-0.127375540693071,94.0777276704115,,,-2996.0,,,76.237,,,,,,,40.2811261881429,GU,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GU,2013,,,,5399000000.0,32530.7593121483,1.69040835707501,,,11.5,,165966.0,-0.219683082780057,94.0782751403862,,,-2809.0,,,76.361,,,,,,,40.3697142788282,GU,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GU,2014,,,,5610000000.0,33900.1486530583,1.79305192379529,,,7.6,,165486.0,-0.289634900711689,94.0787476782557,,,-2929.0,,,76.423,,,,,,,40.7285208416422,GU,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GU,2015,,,,5799000000.0,35165.7014644795,0.825688073394488,,,6.9,,164905.0,-0.351704858120325,94.079145108702,,,-2937.0,76089.0,,76.444,,,,,,,41.2358630726782,GU,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GU,2016,,,,5901000000.0,35930.6594898711,0.18198362147406,,,5.4,,164233.0,-0.408339926567039,94.079467256407,,,-3212.0,,,76.449,,,,,,,,GU,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GU,2017,,,,6013000000.0,36779.0078903909,0.890099909173486,,,5.418,,163490.0,-0.453432485979039,94.0797139460527,,,-3121.0,,,76.463,,,,,,,,GU,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GU,2018,,,,6051000000.0,37195.9503070464,-0.828231904933389,,,5.45,,162679.0,-0.49728924043186,94.079885002321,,,-3021.0,,,76.561,,,,,,,,GU,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GU,2019,,,,6355000000.0,39274.9431424899,2.52360203340596,,,5.405,,161808.0,-0.536848682318792,94.0799802498939,,,-2967.0,,,76.645,,,,,,,43.2611490161179,GU,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GU,2020,,,,5916000000.0,36482.9363953675,-10.5188595714539,,,6.241,,162158.0,0.216072141009173,94.0804991087801,,,-244.0,80472.0,,75.529,,,,,,,43.1677746395491,GU,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GU,2021,,,,6234000000.0,38074.8793745801,2.0581832574708,,,6.0,,163730.0,0.964756108149453,94.0884327694075,,,-244.0,,,75.434,,,,,,,42.7533133817871,GU,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GU,2022,,,,6910000000.0,41833.1517132825,5.09986426216793,,,5.383,,165180.0,0.881705873116992,94.1068261842046,,,-500.0,,,77.102,,,,,,,43.1698752875651,GU,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GU,2023,,,,,,,,,5.262,,166506.0,0.799555642468131,94.1349341638921,,,-500.0,,,77.209,,,,,,,,GU,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,,
GW,2010,45890277.9656637,19650119.0243036,4.88136005691192,940112538.936436,600.194298540768,5.60536311358261,620.0,2.51785140171701,3.121,-7.52999517168867,1566347.0,2.58492032110101,40.0095596313477,45890277.9656637,19650119.0243036,-2257.0,21391.0,75.7,56.999,,,,26240200.0,1.9216639348895,1.4695077149155,0.0,GW,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,29.2976,
GW,2011,52110120.3618565,29957650.2271424,4.50361048529373,1157074319.19388,719.539573498937,8.08504167173554,660.0,5.046102263202,3.072,-1.21431910534762,1608076.0,2.62922766462762,40.4391136169434,52110120.3618565,29957650.2271424,-1760.0,,,57.663,,,,25024047.388377,2.30700020763002,1.42814298567573,0.0,GW,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,32.4053,13.55
GW,2012,45635184.4233283,24964980.5146642,4.3486425466135,1049412177.11413,635.461653303881,-1.71286958446419,630.0,2.13054580274503,3.135,-7.93224654147768,1651417.0,2.65952739224803,40.8686027526855,45635184.4233283,24964980.5146642,-1442.0,,,58.27,,,,6624917.19274534,2.4541265070204,2.02732189710381,0.0,GW,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,27.634,-12.43
GW,2013,63787684.4209846,34545175.9096169,5.74828077299052,1109682824.13594,654.304534409417,3.25607190852087,660.0,1.20712555668405,3.173,-4.73187653933365,1695973.0,2.66229101877146,41.2976379394531,63787684.4209846,34545175.9096169,-1395.0,,,58.879,,,,19639703.7983811,2.69361385594968,3.93682025100337,0.0,GW,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,37.6113,39.78
GW,2014,92419676.4989074,36523915.5801444,8.14090445275859,1135250721.0374,652.022501029449,0.964525745841428,660.0,-1.50924460570494,3.285,0.555849591467734,1741122.0,2.62731155689981,41.7271995544434,92419676.4989074,36523915.5801444,-1393.0,,,59.476,,,,28852727.6882278,2.61529687140082,4.22471033072441,0.0,GW,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,53.0805,44.89
GW,2015,84952813.9980524,38406676.6679131,7.37191784179238,1152384166.79638,645.066837207039,6.1340893623123,670.0,1.47672048910485,3.168,1.81726336561494,1786457.0,2.57045957815277,42.1568145751953,84952813.9980524,38406676.6679131,-1393.0,22333.0,,60.071,,,,18575499.4478127,3.22270345757018,4.00396490182962,0.0,GW,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,47.5538,-8.08
GW,2016,95225658.6262663,39780250.8123264,7.64819106551826,1245074264.10396,679.665386626818,5.4326782650304,670.0,1.50312055861088,3.139,1.36293739261607,1831893.0,2.51155296505032,42.586109161377,95225658.6262663,39780250.8123264,-1392.0,,,60.619,,,,23998591.3709028,3.12841577972919,4.8348243868542,0.0,GW,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,51.9821,12.09
GW,2017,105179557.532654,48288166.8385006,7.15517607498877,1469978606.12143,783.123186602022,4.66367943913264,710.0,1.69111461822298,3.089,0.263885195365577,1877072.0,2.4363257519627,43.0155792236328,105179557.532654,48288166.8385006,-1398.0,,,61.148,,,,15691197.9520896,3.03607966673045,5.06013277788409,0.0,GW,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,56.0338,10.45
GW,2018,127983532.751295,56715457.49134,8.23504062020368,1554133593.91699,808.531613218504,3.76145359637003,750.0,0.381324702790992,3.127,-3.48324795461302,1922168.0,2.37405997248475,43.4449081420898,127983532.751295,56715457.49134,-1396.0,,37.1,61.652,,,,20563818.2174004,2.94561589704269,5.177143091772,0.0,GW,Unknown,Unknown,Unknown,0.0,0.0,world_bank_v2,66.5829,21.68
